About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.98583984375, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.984252929688, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.984252929688, 'source': 'mta', 'longitude': 10.173013964844, 'latitude': 36.816660585937, 'ignition': True, 'speedKmh': 0}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 18.984680175781, 'source': 'mta', 'longitude': 10.173013955078, 'latitude': 36.816660614014, 'ignition': True, 'speedKmh': 0.81369196947281}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 19.007019042969, 'source': 'mta', 'longitude': 10.173012329712, 'latitude': 36.816665349121, 'ignition': True, 'speedKmh': 13.021762678619}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 19.146728515625, 'source': 'mta', 'longitude': 10.173007745361, 'latitude': 36.816678496704, 'ignition': True, 'speedKmh': 25.282448397691}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 29.812866210938, 'source': 'mta', 'longitude': 10.172996716919, 'latitude': 36.816696749268, 'ignition': True, 'speedKmh': 33.652651154041}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 51.466064453125, 'source': 'mta', 'longitude': 10.172975933838, 'latitude': 36.816712941284, 'ignition': True, 'speedKmh': 40.348325115008}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 55.9169921875, 'source': 'mta', 'longitude': 10.172950581055, 'latitude': 36.816730604858, 'ignition': True, 'speedKmh': 45.075195276014}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 40.61376953125, 'source': 'mta', 'longitude': 10.172928232422, 'latitude': 36.816755255127, 'ignition': True, 'speedKmh': 48.449644078247}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 17.617431640625, 'source': 'mta', 'longitude': 10.172916157837, 'latitude': 36.81678942627, 'ignition': True, 'speedKmh': 53.79182199559}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 353.72503662109, 'source': 'mta', 'longitude': 10.17291741333, 'latitude': 36.816829332275, 'ignition': True, 'speedKmh': 59.122482222824}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 352.11889648438, 'source': 'mta', 'longitude': 10.172922227173, 'latitude': 36.816873894043, 'ignition': True, 'speedKmh': 65.358931508651}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 6.9481201171875, 'source': 'mta', 'longitude': 10.172919641724, 'latitude': 36.816922247314, 'ignition': True, 'speedKmh': 70.413532207986}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 25.3212890625, 'source': 'mta', 'longitude': 10.172902747192, 'latitude': 36.816970936279, 'ignition': True, 'speedKmh': 74.248021175667}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 38.8125, 'source': 'mta', 'longitude': 10.17287555481, 'latitude': 36.817018873291, 'ignition': True, 'speedKmh': 80.08148685729}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 27.913696289062, 'source': 'mta', 'longitude': 10.172848537598, 'latitude': 36.817070268555, 'ignition': True, 'speedKmh': 83.353984737607}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 10.8505859375, 'source': 'mta', 'longitude': 10.172831773682, 'latitude': 36.817128969727, 'ignition': True, 'speedKmh': 87.811823655365}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 1.2320556640625, 'source': 'mta', 'longitude': 10.172827755127, 'latitude': 36.817192269287, 'ignition': True, 'speedKmh': 93.036976880724}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 9.9124755859375, 'source': 'mta', 'longitude': 10.172819984741, 'latitude': 36.817260155029, 'ignition': True, 'speedKmh': 97.991723808589}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 22.991943359375, 'source': 'mta', 'longitude': 10.172797182007, 'latitude': 36.817327664795, 'ignition': True, 'speedKmh': 102.08235636208}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 29.218994140625, 'source': 'mta', 'longitude': 10.172761694336, 'latitude': 36.817392600098, 'ignition': True, 'speedKmh': 103.22695892262}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 17.794067382812, 'source': 'mta', 'longitude': 10.172734454956, 'latitude': 36.817457171631, 'ignition': True, 'speedKmh': 91.673146246537}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 0.383056640625, 'source': 'mta', 'longitude': 10.172722826538, 'latitude': 36.817515567627, 'ignition': True, 'speedKmh': 74.569411593307}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 355.185546875, 'source': 'mta', 'longitude': 10.172712793579, 'latitude': 36.817560803223, 'ignition': True, 'speedKmh': 56.774710229271}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 8.201416015625, 'source': 'mta', 'longitude': 10.172703430176, 'latitude': 36.817594451904, 'ignition': True, 'speedKmh': 46.113140947218}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 9.227294921875, 'source': 'mta', 'longitude': 10.172698797607, 'latitude': 36.817623487549, 'ignition': True, 'speedKmh': 42.196437085536}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 9.2781982421875, 'source': 'mta', 'longitude': 10.172694289551, 'latitude': 36.817651679688, 'ignition': True, 'speedKmh': 37.870461333271}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 9.2095336914062, 'source': 'mta', 'longitude': 10.172689933472, 'latitude': 36.817676693115, 'ignition': True, 'speedKmh': 33.486528077238}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 9.2274169921875, 'source': 'mta', 'longitude': 10.172686365356, 'latitude': 36.817698759766, 'ignition': True, 'speedKmh': 29.076395152562}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 9.2393798828125, 'source': 'mta', 'longitude': 10.172683370972, 'latitude': 36.817717573242, 'ignition': True, 'speedKmh': 24.628641237293}
About to call state.ingest() with payload={'playerId': 'Dhi5a', 'angleDeg': 9.22119140625, 'source': 'mta', 'longitude': 10.172680787964, 'latitude': 36.817733254395, 'ignition': True, 'speedKmh': 20.207710383278}
